Datum von;Datum bis;Gesamt (Netzlast) [MWh] Originalauflösungen;Residuallast [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen
01.01.2015 00:00;01.01.2015 00:15;11.210,00;9.051,75;123,00
01.01.2015 00:15;01.01.2015 00:30;11.118,75;8.966,50;154,25
01.01.2015 00:30;01.01.2015 00:45;11.144,75;8.976,00;160,50
01.01.2015 00:45;01.01.2015 01:00;11.126,75;8.961,50;163,75
01.01.2015 01:00;01.01.2015 01:15;11.009,50;8.835,00;87,50
01.01.2015 01:15;01.01.2015 01:30;10.923,25;8.718,75;86,00
01.01.2015 01:30;01.01.2015 01:45;10.817,00;8.613,50;86,25
01.01.2015 01:45;01.01.2015 02:00;10.705,00;8.473,75;86,50
01.01.2015 02:00;01.01.2015 02:15;10.650,00;8.386,50;86,25
01.01.2015 02:15;01.01.2015 02:30;10.546,75;8.284,00;94,25
01.01.2015 02:30;01.01.2015 02:45;10.437,75;8.180,75;120,75
01.01.2015 02:45;01.01.2015 03:00;10.328,75;8.058,00;220,50
01.01.2015 03:00;01.01.2015 03:15;10.258,00;7.980,00;285,25
01.01.2015 03:15;01.01.2015 03:30;10.178,00;7.923,00;293,00
01.01.2015 03:30;01.01.2015 03:45;10.119,25;7.868,00;326,50
01.01.2015 03:45;01.01.2015 04:00;10.062,50;7.777,00;323,50
01.01.2015 04:00;01.01.2015 04:15;10.035,25;7.721,50;430,25
01.01.2015 04:15;01.01.2015 04:30;9.963,25;7.652,50;435,25
01.01.2015 04:30;01.01.2015 04:45;9.980,00;7.700,00;446,75
01.01.2015 04:45;01.01.2015 05:00;9.958,25;7.699,50;509,25
01.01.2015 05:00;01.01.2015 05:15;9.940,25;7.610,25;562,25
01.01.2015 05:15;01.01.2015 05:30;9.867,00;7.550,25;598,75
01.01.2015 05:30;01.01.2015 05:45;9.795,00;7.494,25;637,00
01.01.2015 05:45;01.01.2015 06:00;9.670,25;7.386,00;660,25
01.01.2015 06:00;01.01.2015 06:15;9.472,25;7.159,25;679,50
01.01.2015 06:15;01.01.2015 06:30;9.445,75;7.079,25;725,75
01.01.2015 06:30;01.01.2015 06:45;9.477,00;7.001,00;747,25
01.01.2015 06:45;01.01.2015 07:00;9.455,25;6.922,00;714,75
01.01.2015 07:00;01.01.2015 07:15;9.487,00;6.951,25;730,00
01.01.2015 07:15;01.01.2015 07:30;9.488,00;6.921,00;732,75
01.01.2015 07:30;01.01.2015 07:45;9.539,75;6.930,75;742,25
01.01.2015 07:45;01.01.2015 08:00;9.583,75;6.964,25;696,25
01.01.2015 08:00;01.01.2015 08:15;9.626,00;7.029,75;754,00
01.01.2015 08:15;01.01.2015 08:30;9.631,75;7.020,00;777,50
01.01.2015 08:30;01.01.2015 08:45;9.696,75;7.171,25;571,75
01.01.2015 08:45;01.01.2015 09:00;9.838,00;7.310,25;536,50
01.01.2015 09:00;01.01.2015 09:15;10.061,25;7.509,25;523,00
01.01.2015 09:15;01.01.2015 09:30;10.244,75;7.584,75;416,75
01.01.2015 09:30;01.01.2015 09:45;10.448,00;7.698,00;414,50
01.01.2015 09:45;01.01.2015 10:00;10.652,25;7.812,25;419,00
01.01.2015 10:00;01.01.2015 10:15;10.804,25;7.846,50;417,75
01.01.2015 10:15;01.01.2015 10:30;10.971,00;7.898,50;311,25
01.01.2015 10:30;01.01.2015 10:45;11.157,00;7.929,25;298,25
01.01.2015 10:45;01.01.2015 11:00;11.334,25;7.925,50;272,50
01.01.2015 11:00;01.01.2015 11:15;11.586,50;8.058,25;213,50
01.01.2015 11:15;01.01.2015 11:30;11.739,75;8.113,25;148,75
01.01.2015 11:30;01.01.2015 11:45;11.888,25;8.157,25;137,75
01.01.2015 11:45;01.01.2015 12:00;11.991,75;8.123,50;208,25
01.01.2015 12:00;01.01.2015 12:15;12.071,50;8.099,00;171,50
01.01.2015 12:15;01.01.2015 12:30;12.162,25;8.065,50;235,75
01.01.2015 12:30;01.01.2015 12:45;12.174,75;8.043,75;181,75
01.01.2015 12:45;01.01.2015 13:00;12.093,75;7.992,75;300,25
01.01.2015 13:00;01.01.2015 13:15;12.000,00;7.928,75;185,75
01.01.2015 13:15;01.01.2015 13:30;11.888,25;7.810,25;213,50
01.01.2015 13:30;01.01.2015 13:45;11.838,25;7.858,75;225,25
01.01.2015 13:45;01.01.2015 14:00;11.801,25;7.924,50;189,25
01.01.2015 14:00;01.01.2015 14:15;11.789,00;8.065,00;150,25
01.01.2015 14:15;01.01.2015 14:30;11.708,50;8.088,25;130,75
01.01.2015 14:30;01.01.2015 14:45;11.684,50;8.197,00;130,75
01.01.2015 14:45;01.01.2015 15:00;11.590,00;8.222,25;132,25
01.01.2015 15:00;01.01.2015 15:15;11.657,25;8.423,75;43,50
01.01.2015 15:15;01.01.2015 15:30;11.676,75;8.542,50;30,75
01.01.2015 15:30;01.01.2015 15:45;11.674,75;8.577,75;34,00
01.01.2015 15:45;01.01.2015 16:00;11.724,75;8.593,00;107,75
01.01.2015 16:00;01.01.2015 16:15;11.822,25;8.616,75;158,50
01.01.2015 16:15;01.01.2015 16:30;12.064,00;8.719,00;144,00
01.01.2015 16:30;01.01.2015 16:45;12.426,25;8.947,25;150,00
01.01.2015 16:45;01.01.2015 17:00;12.804,25;9.201,25;105,50
01.01.2015 17:00;01.01.2015 17:15;13.154,00;9.466,25;89,00
01.01.2015 17:15;01.01.2015 17:30;13.378,75;9.581,00;75,25
01.01.2015 17:30;01.01.2015 17:45;13.533,50;9.594,50;67,00
01.01.2015 17:45;01.01.2015 18:00;13.558,00;9.546,50;87,25
01.01.2015 18:00;01.01.2015 18:15;13.611,75;9.509,00;91,25
01.01.2015 18:15;01.01.2015 18:30;13.604,25;9.413,25;106,25
01.01.2015 18:30;01.01.2015 18:45;13.588,50;9.336,00;160,25
01.01.2015 18:45;01.01.2015 19:00;13.500,75;9.179,00;187,50
01.01.2015 19:00;01.01.2015 19:15;13.497,25;9.077,00;86,25
01.01.2015 19:15;01.01.2015 19:30;13.485,25;9.016,25;91,00
01.01.2015 19:30;01.01.2015 19:45;13.380,00;8.847,25;116,00
01.01.2015 19:45;01.01.2015 20:00;13.272,00;8.686,00;120,75
01.01.2015 20:00;01.01.2015 20:15;13.169,25;8.491,25;101,25
01.01.2015 20:15;01.01.2015 20:30;12.974,00;8.225,75;109,25
01.01.2015 20:30;01.01.2015 20:45;12.720,75;7.899,00;119,75
01.01.2015 20:45;01.01.2015 21:00;12.571,75;7.638,50;129,50
01.01.2015 21:00;01.01.2015 21:15;12.551,50;7.551,00;183,00
01.01.2015 21:15;01.01.2015 21:30;12.514,25;7.458,25;151,50
01.01.2015 21:30;01.01.2015 21:45;12.472,50;7.367,50;193,75
01.01.2015 21:45;01.01.2015 22:00;12.553,50;7.362,50;138,00
01.01.2015 22:00;01.01.2015 22:15;12.791,25;7.528,25;57,00
01.01.2015 22:15;01.01.2015 22:30;12.622,00;7.319,25;57,50
01.01.2015 22:30;01.01.2015 22:45;12.482,25;7.187,75;95,00
01.01.2015 22:45;01.01.2015 23:00;12.269,75;6.894,50;215,50
01.01.2015 23:00;01.01.2015 23:15;12.164,00;6.768,75;84,75
01.01.2015 23:15;01.01.2015 23:30;11.953,25;6.473,00;193,75
01.01.2015 23:30;01.01.2015 23:45;11.755,00;6.165,50;268,75
01.01.2015 23:45;02.01.2015 00:00;11.606,00;5.988,00;331,50
02.01.2015 00:00;02.01.2015 00:15;11.259,00;5.632,00;434,00
02.01.2015 00:15;02.01.2015 00:30;11.305,75;5.766,00;451,25
02.01.2015 00:30;02.01.2015 00:45;11.019,00;5.419,00;496,00
02.01.2015 00:45;02.01.2015 01:00;10.876,75;5.171,75;629,00
02.01.2015 01:00;02.01.2015 01:15;10.817,50;5.039,50;765,50
02.01.2015 01:15;02.01.2015 01:30;10.686,75;4.891,75;847,00
02.01.2015 01:30;02.01.2015 01:45;10.616,25;4.728,50;861,75
02.01.2015 01:45;02.01.2015 02:00;10.550,00;4.576,25;678,50
02.01.2015 02:00;02.01.2015 02:15;10.500,25;4.460,25;499,25
02.01.2015 02:15;02.01.2015 02:30;10.450,50;4.432,00;488,75
02.01.2015 02:30;02.01.2015 02:45;10.405,25;4.349,25;506,25
02.01.2015 02:45;02.01.2015 03:00;10.379,50;4.246,00;469,50
02.01.2015 03:00;02.01.2015 03:15;10.382,75;4.196,25;417,50
02.01.2015 03:15;02.01.2015 03:30;10.400,00;4.190,00;430,00
02.01.2015 03:30;02.01.2015 03:45;10.433,00;4.171,00;478,25
02.01.2015 03:45;02.01.2015 04:00;10.441,00;4.066,00;523,75
02.01.2015 04:00;02.01.2015 04:15;10.548,75;4.170,25;583,00
02.01.2015 04:15;02.01.2015 04:30;10.567,00;4.157,50;590,25
02.01.2015 04:30;02.01.2015 04:45;10.651,50;4.188,50;575,25
02.01.2015 04:45;02.01.2015 05:00;10.701,25;4.231,25;571,25
02.01.2015 05:00;02.01.2015 05:15;10.874,00;4.336,00;633,25
02.01.2015 05:15;02.01.2015 05:30;10.882,75;4.311,25;798,00
02.01.2015 05:30;02.01.2015 05:45;10.978,75;4.411,50;930,00
02.01.2015 05:45;02.01.2015 06:00;11.128,25;4.633,00;810,50
02.01.2015 06:00;02.01.2015 06:15;11.254,00;4.654,50;739,25
02.01.2015 06:15;02.01.2015 06:30;11.425,75;4.809,00;621,00
02.01.2015 06:30;02.01.2015 06:45;11.683,25;5.042,25;481,25
02.01.2015 06:45;02.01.2015 07:00;11.955,75;5.457,50;291,50
02.01.2015 07:00;02.01.2015 07:15;12.276,00;5.739,75;317,75
02.01.2015 07:15;02.01.2015 07:30;12.463,50;5.904,50;246,75
02.01.2015 07:30;02.01.2015 07:45;12.758,50;6.206,00;161,50
02.01.2015 07:45;02.01.2015 08:00;13.081,25;6.536,25;165,50
02.01.2015 08:00;02.01.2015 08:15;13.319,25;6.728,00;208,00
02.01.2015 08:15;02.01.2015 08:30;13.567,50;6.889,75;164,75
02.01.2015 08:30;02.01.2015 08:45;13.760,00;7.029,75;116,00
02.01.2015 08:45;02.01.2015 09:00;13.936,50;7.308,00;83,50
02.01.2015 09:00;02.01.2015 09:15;14.208,25;7.581,75;117,00
02.01.2015 09:15;02.01.2015 09:30;14.364,75;7.752,25;92,75
02.01.2015 09:30;02.01.2015 09:45;14.520,00;8.051,25;5,25
02.01.2015 09:45;02.01.2015 10:00;14.620,25;8.141,25;21,25
02.01.2015 10:00;02.01.2015 10:15;14.816,25;8.271,75;48,25
02.01.2015 10:15;02.01.2015 10:30;14.878,25;8.354,25;47,00
02.01.2015 10:30;02.01.2015 10:45;15.011,50;8.429,75;25,75
02.01.2015 10:45;02.01.2015 11:00;15.024,75;8.366,75;37,25
02.01.2015 11:00;02.01.2015 11:15;15.166,00;8.469,00;114,25
02.01.2015 11:15;02.01.2015 11:30;15.293,75;8.560,00;7,00
02.01.2015 11:30;02.01.2015 11:45;15.374,25;8.571,25;5,75
02.01.2015 11:45;02.01.2015 12:00;15.477,50;8.638,50;3,75
02.01.2015 12:00;02.01.2015 12:15;15.472,75;8.626,00;2,75
02.01.2015 12:15;02.01.2015 12:30;15.403,25;8.576,25;2,50
02.01.2015 12:30;02.01.2015 12:45;15.369,50;8.527,00;109,75
02.01.2015 12:45;02.01.2015 13:00;15.258,25;8.406,50;48,00
02.01.2015 13:00;02.01.2015 13:15;15.249,50;8.366,75;30,25
02.01.2015 13:15;02.01.2015 13:30;15.167,75;8.214,00;39,25
02.01.2015 13:30;02.01.2015 13:45;15.079,50;8.150,50;48,25
02.01.2015 13:45;02.01.2015 14:00;14.983,75;8.055,75;97,00
02.01.2015 14:00;02.01.2015 14:15;14.919,00;8.103,75;74,75
02.01.2015 14:15;02.01.2015 14:30;14.844,25;8.142,00;99,50
02.01.2015 14:30;02.01.2015 14:45;14.786,75;8.177,00;106,75
02.01.2015 14:45;02.01.2015 15:00;14.704,25;8.182,00;217,75
02.01.2015 15:00;02.01.2015 15:15;14.703,75;8.185,75;132,75
02.01.2015 15:15;02.01.2015 15:30;14.643,75;8.267,00;154,75
02.01.2015 15:30;02.01.2015 15:45;14.591,00;8.271,00;185,25
02.01.2015 15:45;02.01.2015 16:00;14.614,00;8.330,25;177,50
02.01.2015 16:00;02.01.2015 16:15;14.668,00;8.374,00;457,25
02.01.2015 16:15;02.01.2015 16:30;14.860,50;8.630,25;285,00
02.01.2015 16:30;02.01.2015 16:45;15.077,75;8.927,75;183,75
02.01.2015 16:45;02.01.2015 17:00;15.304,00;9.213,75;72,00
02.01.2015 17:00;02.01.2015 17:15;15.627,75;9.571,00;93,00
02.01.2015 17:15;02.01.2015 17:30;15.731,50;9.697,00;97,25
02.01.2015 17:30;02.01.2015 17:45;15.778,50;9.706,75;124,25
02.01.2015 17:45;02.01.2015 18:00;15.822,50;9.684,00;153,00
02.01.2015 18:00;02.01.2015 18:15;15.858,25;9.633,50;169,50
02.01.2015 18:15;02.01.2015 18:30;15.847,00;9.592,25;106,75
02.01.2015 18:30;02.01.2015 18:45;15.802,50;9.529,75;112,25
02.01.2015 18:45;02.01.2015 19:00;15.751,00;9.493,00;116,25
02.01.2015 19:00;02.01.2015 19:15;15.634,25;9.385,25;80,25
02.01.2015 19:15;02.01.2015 19:30;15.454,25;9.259,75;94,75
02.01.2015 19:30;02.01.2015 19:45;15.295,25;9.101,50;163,00
02.01.2015 19:45;02.01.2015 20:00;15.165,25;9.019,75;169,25
02.01.2015 20:00;02.01.2015 20:15;14.852,75;8.717,75;95,75
02.01.2015 20:15;02.01.2015 20:30;14.523,00;8.450,50;96,50
02.01.2015 20:30;02.01.2015 20:45;14.283,50;8.270,25;98,50
02.01.2015 20:45;02.01.2015 21:00;14.060,25;8.002,50;157,25
02.01.2015 21:00;02.01.2015 21:15;13.915,25;7.855,25;230,00
02.01.2015 21:15;02.01.2015 21:30;13.828,25;7.741,25;226,75
02.01.2015 21:30;02.01.2015 21:45;13.744,00;7.667,00;271,50
02.01.2015 21:45;02.01.2015 22:00;13.720,50;7.578,25;294,00
02.01.2015 22:00;02.01.2015 22:15;13.821,50;7.773,75;173,00
02.01.2015 22:15;02.01.2015 22:30;13.698,25;7.581,75;238,50
02.01.2015 22:30;02.01.2015 22:45;13.506,00;7.332,75;352,00
02.01.2015 22:45;02.01.2015 23:00;12.522,50;6.314,75;546,75
02.01.2015 23:00;02.01.2015 23:15;12.314,25;6.120,50;366,25
02.01.2015 23:15;02.01.2015 23:30;12.086,75;5.895,00;430,00
02.01.2015 23:30;02.01.2015 23:45;11.875,25;5.738,50;420,75
02.01.2015 23:45;03.01.2015 00:00;11.601,25;5.497,50;633,50
03.01.2015 00:00;03.01.2015 00:15;11.373,00;5.309,25;451,25
03.01.2015 00:15;03.01.2015 00:30;11.102,00;5.087,00;450,00
03.01.2015 00:30;03.01.2015 00:45;10.951,25;4.931,75;752,00
03.01.2015 00:45;03.01.2015 01:00;10.792,75;4.815,25;876,75
03.01.2015 01:00;03.01.2015 01:15;10.691,75;4.792,25;706,75
03.01.2015 01:15;03.01.2015 01:30;10.512,50;4.672,00;657,50
03.01.2015 01:30;03.01.2015 01:45;10.404,25;4.588,75;623,25
03.01.2015 01:45;03.01.2015 02:00;10.320,75;4.599,50;657,75
03.01.2015 02:00;03.01.2015 02:15;10.248,00;4.586,25;587,25
03.01.2015 02:15;03.01.2015 02:30;10.122,50;4.524,00;568,00
03.01.2015 02:30;03.01.2015 02:45;10.090,75;4.642,50;485,75
03.01.2015 02:45;03.01.2015 03:00;10.078,25;4.669,50;452,25
03.01.2015 03:00;03.01.2015 03:15;10.067,00;4.725,25;420,25
03.01.2015 03:15;03.01.2015 03:30;10.047,75;4.814,50;434,50
03.01.2015 03:30;03.01.2015 03:45;10.020,00;4.817,00;395,75
03.01.2015 03:45;03.01.2015 04:00;10.082,00;4.942,50;337,25
03.01.2015 04:00;03.01.2015 04:15;10.136,00;5.028,25;311,50
03.01.2015 04:15;03.01.2015 04:30;10.099,50;5.052,00;361,00
03.01.2015 04:30;03.01.2015 04:45;10.126,50;5.058,75;424,00
03.01.2015 04:45;03.01.2015 05:00;10.149,75;5.082,00;539,00
03.01.2015 05:00;03.01.2015 05:15;10.225,25;5.135,25;503,50
03.01.2015 05:15;03.01.2015 05:30;10.161,25;5.045,25;612,50
03.01.2015 05:30;03.01.2015 05:45;10.165,75;5.001,25;530,75
03.01.2015 05:45;03.01.2015 06:00;10.369,75;5.232,50;478,50
03.01.2015 06:00;03.01.2015 06:15;10.430,00;5.210,50;565,25
03.01.2015 06:15;03.01.2015 06:30;10.462,50;5.142,25;537,25
03.01.2015 06:30;03.01.2015 06:45;10.589,50;5.212,00;501,75
03.01.2015 06:45;03.01.2015 07:00;10.718,00;5.308,75;482,50
03.01.2015 07:00;03.01.2015 07:15;10.846,00;5.410,00;625,00
03.01.2015 07:15;03.01.2015 07:30;11.051,50;5.606,75;478,75
03.01.2015 07:30;03.01.2015 07:45;11.243,75;5.755,75;413,00
03.01.2015 07:45;03.01.2015 08:00;11.454,25;5.877,25;517,25
03.01.2015 08:00;03.01.2015 08:15;11.710,25;6.011,25;531,50
03.01.2015 08:15;03.01.2015 08:30;11.862,75;6.100,25;502,00
03.01.2015 08:30;03.01.2015 08:45;12.018,25;6.259,00;407,00
03.01.2015 08:45;03.01.2015 09:00;12.257,25;6.424,50;254,75
03.01.2015 09:00;03.01.2015 09:15;12.540,25;6.616,25;172,75
03.01.2015 09:15;03.01.2015 09:30;12.670,50;6.676,50;184,00
03.01.2015 09:30;03.01.2015 09:45;12.964,00;6.926,75;117,00
03.01.2015 09:45;03.01.2015 10:00;13.160,25;7.088,50;103,00
03.01.2015 10:00;03.01.2015 10:15;13.323,00;7.287,75;111,75
03.01.2015 10:15;03.01.2015 10:30;13.462,00;7.433,25;108,50
03.01.2015 10:30;03.01.2015 10:45;13.545,50;7.417,75;120,75
03.01.2015 10:45;03.01.2015 11:00;13.649,50;7.465,75;128,75
03.01.2015 11:00;03.01.2015 11:15;13.791,50;7.551,50;205,75
03.01.2015 11:15;03.01.2015 11:30;13.937,50;7.683,75;199,25
03.01.2015 11:30;03.01.2015 11:45;14.098,50;7.851,50;129,50
03.01.2015 11:45;03.01.2015 12:00;14.191,75;8.002,75;102,50
03.01.2015 12:00;03.01.2015 12:15;13.887,50;7.727,25;87,75
03.01.2015 12:15;03.01.2015 12:30;13.884,00;7.707,50;54,25
03.01.2015 12:30;03.01.2015 12:45;14.143,00;8.045,25;58,25
03.01.2015 12:45;03.01.2015 13:00;14.107,75;8.096,25;44,50
03.01.2015 13:00;03.01.2015 13:15;14.106,50;8.261,50;39,25
03.01.2015 13:15;03.01.2015 13:30;13.995,25;8.330,50;25,50
03.01.2015 13:30;03.01.2015 13:45;13.950,50;8.463,75;5,00
03.01.2015 13:45;03.01.2015 14:00;13.846,00;8.513,75;3,25
03.01.2015 14:00;03.01.2015 14:15;13.804,00;8.600,75;18,75
03.01.2015 14:15;03.01.2015 14:30;13.763,00;8.693,75;3,25
03.01.2015 14:30;03.01.2015 14:45;13.748,25;8.798,00;1,75
03.01.2015 14:45;03.01.2015 15:00;13.680,75;8.853,25;3,50
03.01.2015 15:00;03.01.2015 15:15;13.702,50;9.059,50;37,00
03.01.2015 15:15;03.01.2015 15:30;13.676,75;9.167,25;15,50
03.01.2015 15:30;03.01.2015 15:45;13.729,75;9.415,50;0,25
03.01.2015 15:45;03.01.2015 16:00;13.760,75;9.565,50;1,75
03.01.2015 16:00;03.01.2015 16:15;13.856,75;9.695,50;114,50
03.01.2015 16:15;03.01.2015 16:30;14.186,50;10.088,75;69,25
03.01.2015 16:30;03.01.2015 16:45;14.410,25;10.457,25;40,00
03.01.2015 16:45;03.01.2015 17:00;14.668,50;10.821,50;54,50
03.01.2015 17:00;03.01.2015 17:15;14.952,00;11.115,25;61,25
03.01.2015 17:15;03.01.2015 17:30;15.022,50;11.175,00;99,50
03.01.2015 17:30;03.01.2015 17:45;15.144,25;11.288,75;73,25
03.01.2015 17:45;03.01.2015 18:00;15.158,00;11.320,00;70,00
03.01.2015 18:00;03.01.2015 18:15;15.238,25;11.480,00;55,75
03.01.2015 18:15;03.01.2015 18:30;15.215,50;11.568,50;70,00
03.01.2015 18:30;03.01.2015 18:45;15.140,25;11.594,75;51,50
03.01.2015 18:45;03.01.2015 19:00;15.032,75;11.534,50;54,75
03.01.2015 19:00;03.01.2015 19:15;14.924,75;11.597,25;38,00
03.01.2015 19:15;03.01.2015 19:30;14.993,25;11.747,50;41,25
03.01.2015 19:30;03.01.2015 19:45;14.724,00;11.600,75;111,75
03.01.2015 19:45;03.01.2015 20:00;14.643,25;11.393,50;177,00
03.01.2015 20:00;03.01.2015 20:15;14.292,50;10.974,25;56,00
03.01.2015 20:15;03.01.2015 20:30;13.948,50;10.538,25;105,75
03.01.2015 20:30;03.01.2015 20:45;13.604,25;10.082,00;201,00
03.01.2015 20:45;03.01.2015 21:00;13.422,00;9.802,25;262,75
03.01.2015 21:00;03.01.2015 21:15;13.240,00;9.578,50;162,00
03.01.2015 21:15;03.01.2015 21:30;13.201,75;9.410,00;143,75
03.01.2015 21:30;03.01.2015 21:45;13.139,75;9.297,00;191,75
03.01.2015 21:45;03.01.2015 22:00;13.140,25;9.220,00;222,25
03.01.2015 22:00;03.01.2015 22:15;13.209,00;9.394,50;105,25
03.01.2015 22:15;03.01.2015 22:30;13.252,25;9.273,75;120,00
03.01.2015 22:30;03.01.2015 22:45;13.087,00;9.084,25;117,00
03.01.2015 22:45;03.01.2015 23:00;12.816,50;8.801,25;189,00
03.01.2015 23:00;03.01.2015 23:15;12.579,50;8.498,25;189,50
03.01.2015 23:15;03.01.2015 23:30;12.519,75;8.186,00;263,75
03.01.2015 23:30;03.01.2015 23:45;12.269,75;7.865,00;312,50
03.01.2015 23:45;04.01.2015 00:00;12.173,25;7.655,75;353,75
04.01.2015 00:00;04.01.2015 00:15;11.845,00;7.392,00;134,00
04.01.2015 00:15;04.01.2015 00:30;11.656,50;7.230,50;121,75
04.01.2015 00:30;04.01.2015 00:45;11.540,25;7.090,75;188,25
04.01.2015 00:45;04.01.2015 01:00;11.384,25;6.848,25;318,50
04.01.2015 01:00;04.01.2015 01:15;10.715,25;6.102,00;409,75
04.01.2015 01:15;04.01.2015 01:30;10.618,50;5.962,50;444,50
04.01.2015 01:30;04.01.2015 01:45;10.503,00;5.712,25;486,75
04.01.2015 01:45;04.01.2015 02:00;10.431,75;5.755,50;496,75
04.01.2015 02:00;04.01.2015 02:15;10.297,50;5.672,00;471,50
04.01.2015 02:15;04.01.2015 02:30;10.228,75;5.556,50;527,25
04.01.2015 02:30;04.01.2015 02:45;10.176,75;5.382,75;621,50
04.01.2015 02:45;04.01.2015 03:00;10.132,00;5.325,75;727,25
04.01.2015 03:00;04.01.2015 03:15;10.070,50;5.305,25;575,75
04.01.2015 03:15;04.01.2015 03:30;10.040,25;5.301,25;544,00
04.01.2015 03:30;04.01.2015 03:45;10.043,25;5.345,25;541,50
04.01.2015 03:45;04.01.2015 04:00;10.059,75;5.296,25;539,50
04.01.2015 04:00;04.01.2015 04:15;10.087,00;5.294,00;568,25
04.01.2015 04:15;04.01.2015 04:30;10.056,50;5.289,50;619,25
04.01.2015 04:30;04.01.2015 04:45;10.081,25;5.292,75;570,25
04.01.2015 04:45;04.01.2015 05:00;10.103,75;5.354,00;567,75
04.01.2015 05:00;04.01.2015 05:15;10.104,00;5.362,50;284,00
04.01.2015 05:15;04.01.2015 05:30;10.011,50;5.307,00;580,25
04.01.2015 05:30;04.01.2015 05:45;9.957,50;5.272,00;522,25
04.01.2015 05:45;04.01.2015 06:00;9.826,25;5.207,75;517,50
04.01.2015 06:00;04.01.2015 06:15;9.656,75;5.036,75;588,75
04.01.2015 06:15;04.01.2015 06:30;9.671,75;5.049,75;571,25
04.01.2015 06:30;04.01.2015 06:45;9.980,50;5.337,50;532,50
04.01.2015 06:45;04.01.2015 07:00;10.007,25;5.265,75;513,75
04.01.2015 07:00;04.01.2015 07:15;10.138,00;5.485,25;586,00
04.01.2015 07:15;04.01.2015 07:30;10.239,75;5.779,50;540,75
04.01.2015 07:30;04.01.2015 07:45;10.637,50;6.236,25;355,75
04.01.2015 07:45;04.01.2015 08:00;10.804,75;6.324,00;300,25
04.01.2015 08:00;04.01.2015 08:15;10.937,00;6.479,25;287,75
04.01.2015 08:15;04.01.2015 08:30;11.062,75;6.596,50;328,50
04.01.2015 08:30;04.01.2015 08:45;11.253,25;6.655,50;271,75
04.01.2015 08:45;04.01.2015 09:00;11.400,25;6.902,75;164,00
04.01.2015 09:00;04.01.2015 09:15;11.658,50;7.205,50;121,75
04.01.2015 09:15;04.01.2015 09:30;11.873,25;7.385,75;136,75
04.01.2015 09:30;04.01.2015 09:45;12.058,25;7.500,00;144,75
04.01.2015 09:45;04.01.2015 10:00;12.268,50;7.544,75;144,50
04.01.2015 10:00;04.01.2015 10:15;12.516,00;7.680,00;102,00
04.01.2015 10:15;04.01.2015 10:30;12.719,25;7.868,00;80,75
04.01.2015 10:30;04.01.2015 10:45;12.896,50;7.992,25;82,25
04.01.2015 10:45;04.01.2015 11:00;13.086,75;8.085,50;37,00
04.01.2015 11:00;04.01.2015 11:15;13.334,50;8.208,00;24,50
04.01.2015 11:15;04.01.2015 11:30;13.613,25;8.419,25;18,00
04.01.2015 11:30;04.01.2015 11:45;13.769,50;8.467,25;27,25
04.01.2015 11:45;04.01.2015 12:00;13.782,50;8.349,75;27,00
04.01.2015 12:00;04.01.2015 12:15;13.765,75;8.384,00;86,00
04.01.2015 12:15;04.01.2015 12:30;13.749,25;8.335,50;69,00
04.01.2015 12:30;04.01.2015 12:45;13.714,75;8.387,00;61,25
04.01.2015 12:45;04.01.2015 13:00;13.584,25;8.279,75;278,75
04.01.2015 13:00;04.01.2015 13:15;13.490,00;8.185,25;175,00
04.01.2015 13:15;04.01.2015 13:30;13.359,75;8.154,00;245,75
04.01.2015 13:30;04.01.2015 13:45;13.278,25;8.160,00;235,50
04.01.2015 13:45;04.01.2015 14:00;13.133,75;8.111,50;215,50
04.01.2015 14:00;04.01.2015 14:15;13.047,50;8.191,75;168,25
04.01.2015 14:15;04.01.2015 14:30;12.897,50;8.177,50;115,75
04.01.2015 14:30;04.01.2015 14:45;12.800,75;8.249,25;94,00
04.01.2015 14:45;04.01.2015 15:00;12.773,00;8.360,50;120,50
04.01.2015 15:00;04.01.2015 15:15;12.825,75;8.588,25;5,00
04.01.2015 15:15;04.01.2015 15:30;12.746,75;8.671,75;31,75
04.01.2015 15:30;04.01.2015 15:45;12.745,50;8.836,00;33,00
04.01.2015 15:45;04.01.2015 16:00;12.794,50;8.980,50;49,25
04.01.2015 16:00;04.01.2015 16:15;12.889,50;9.174,75;35,50
04.01.2015 16:15;04.01.2015 16:30;13.073,50;9.453,75;0,75
04.01.2015 16:30;04.01.2015 16:45;13.402,75;9.930,75;0,50
04.01.2015 16:45;04.01.2015 17:00;13.778,50;10.341,00;0,75
04.01.2015 17:00;04.01.2015 17:15;14.187,50;10.731,50;0,50
04.01.2015 17:15;04.01.2015 17:30;14.382,25;10.962,75;0,75
04.01.2015 17:30;04.01.2015 17:45;14.487,50;11.073,25;0,50
04.01.2015 17:45;04.01.2015 18:00;14.563,25;11.138,50;2,00
04.01.2015 18:00;04.01.2015 18:15;14.712,25;11.290,50;10,00
04.01.2015 18:15;04.01.2015 18:30;14.715,50;11.308,00;8,25
04.01.2015 18:30;04.01.2015 18:45;14.668,25;11.233,50;24,50
04.01.2015 18:45;04.01.2015 19:00;14.622,00;11.136,00;27,00
04.01.2015 19:00;04.01.2015 19:15;14.468,75;10.949,25;70,50
04.01.2015 19:15;04.01.2015 19:30;14.338,50;10.772,00;126,25
