Datum von;Datum bis;Gesamt (Netzlast) [MWh] Originalauflösungen;Residuallast [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen
31.01.2022 22:30;31.01.2022 22:45;16.305,25;10.613,25;135,75
31.01.2022 22:45;31.01.2022 23:00;16.025,50;10.289,25;144,75
31.01.2022 23:00;31.01.2022 23:15;15.779,50;9.891,75;396,00
31.01.2022 23:15;31.01.2022 23:30;15.563,00;9.655,50;408,25
31.01.2022 23:30;31.01.2022 23:45;15.489,00;9.571,75;480,25
31.01.2022 23:45;01.02.2022 00:00;15.351,25;9.378,00;780,50
01.02.2022 00:00;01.02.2022 00:15;14.331,75;8.515,25;635,50
01.02.2022 00:15;01.02.2022 00:30;14.169,00;8.416,25;588,50
01.02.2022 00:30;01.02.2022 00:45;14.019,25;8.312,75;656,25
01.02.2022 00:45;01.02.2022 01:00;13.894,00;8.232,00;778,25
01.02.2022 01:00;01.02.2022 01:15;13.954,00;8.350,75;894,75
01.02.2022 01:15;01.02.2022 01:30;13.832,75;8.216,25;902,50
01.02.2022 01:30;01.02.2022 01:45;13.773,75;8.027,75;854,75
01.02.2022 01:45;01.02.2022 02:00;13.684,50;7.850,50;1.066,00
01.02.2022 02:00;01.02.2022 02:15;13.699,25;7.909,00;1.048,75
01.02.2022 02:15;01.02.2022 02:30;13.669,25;7.928,50;1.044,00
01.02.2022 02:30;01.02.2022 02:45;13.665,50;7.972,25;989,75
01.02.2022 02:45;01.02.2022 03:00;13.620,25;7.942,25;998,75
01.02.2022 03:00;01.02.2022 03:15;13.674,50;8.034,50;1.041,75
01.02.2022 03:15;01.02.2022 03:30;13.643,25;8.080,25;1.035,75
01.02.2022 03:30;01.02.2022 03:45;13.663,00;8.037,00;1.058,50
01.02.2022 03:45;01.02.2022 04:00;13.719,25;7.990,50;1.087,25
01.02.2022 04:00;01.02.2022 04:15;13.766,00;7.919,75;939,75
01.02.2022 04:15;01.02.2022 04:30;13.884,25;7.953,25;893,50
01.02.2022 04:30;01.02.2022 04:45;13.922,00;7.841,50;765,75
01.02.2022 04:45;01.02.2022 05:00;14.034,25;7.810,75;731,50
01.02.2022 05:00;01.02.2022 05:15;14.363,50;8.044,25;613,75
01.02.2022 05:15;01.02.2022 05:30;14.535,50;8.123,00;507,00
01.02.2022 05:30;01.02.2022 05:45;14.769,75;8.168,50;468,50
01.02.2022 05:45;01.02.2022 06:00;15.193,25;8.361,50;415,25
01.02.2022 06:00;01.02.2022 06:15;15.748,25;8.688,75;561,00
01.02.2022 06:15;01.02.2022 06:30;16.237,50;9.094,00;403,00
01.02.2022 06:30;01.02.2022 06:45;16.704,75;9.397,00;255,50
01.02.2022 06:45;01.02.2022 07:00;17.109,75;9.612,25;227,25
01.02.2022 07:00;01.02.2022 07:15;17.570,00;10.015,00;246,25
01.02.2022 07:15;01.02.2022 07:30;18.004,00;10.315,50;181,25
01.02.2022 07:30;01.02.2022 07:45;18.285,50;10.499,75;67,00
01.02.2022 07:45;01.02.2022 08:00;18.404,75;10.493,25;73,50
01.02.2022 08:00;01.02.2022 08:15;18.654,25;10.568,25;55,75
01.02.2022 08:15;01.02.2022 08:30;18.834,50;10.658,75;66,75
01.02.2022 08:30;01.02.2022 08:45;18.991,00;10.621,00;47,75
01.02.2022 08:45;01.02.2022 09:00;19.057,25;10.490,00;62,75
01.02.2022 09:00;01.02.2022 09:15;19.014,25;10.311,00;22,50
01.02.2022 09:15;01.02.2022 09:30;19.144,25;10.185,75;27,25
01.02.2022 09:30;01.02.2022 09:45;19.283,75;10.084,00;43,25
01.02.2022 09:45;01.02.2022 10:00;19.294,00;9.834,00;115,50
01.02.2022 10:00;01.02.2022 10:15;19.321,25;9.634,75;73,50
01.02.2022 10:15;01.02.2022 10:30;19.361,25;9.519,75;44,50
01.02.2022 10:30;01.02.2022 10:45;19.432,75;9.449,25;34,75
01.02.2022 10:45;01.02.2022 11:00;19.485,00;9.418,00;57,25
01.02.2022 11:00;01.02.2022 11:15;19.503,25;9.367,50;56,75
01.02.2022 11:15;01.02.2022 11:30;19.640,00;9.375,25;59,00
01.02.2022 11:30;01.02.2022 11:45;19.702,50;9.232,25;59,25
01.02.2022 11:45;01.02.2022 12:00;19.700,25;9.185,00;58,75
01.02.2022 12:00;01.02.2022 12:15;19.652,75;9.045,75;67,00
01.02.2022 12:15;01.02.2022 12:30;19.667,50;8.931,25;82,75
01.02.2022 12:30;01.02.2022 12:45;19.707,00;8.907,50;190,50
01.02.2022 12:45;01.02.2022 13:00;19.653,25;8.730,00;294,25
01.02.2022 13:00;01.02.2022 13:15;19.692,75;8.540,50;66,75
01.02.2022 13:15;01.02.2022 13:30;19.635,75;8.388,25;58,00
01.02.2022 13:30;01.02.2022 13:45;19.614,50;8.259,25;106,00
01.02.2022 13:45;01.02.2022 14:00;19.510,00;8.099,50;162,75
01.02.2022 14:00;01.02.2022 14:15;19.598,00;8.159,00;104,25
01.02.2022 14:15;01.02.2022 14:30;19.625,25;8.111,50;98,50
01.02.2022 14:30;01.02.2022 14:45;19.610,50;8.112,25;100,50
01.02.2022 14:45;01.02.2022 15:00;19.533,00;8.038,50;108,25
01.02.2022 15:00;01.02.2022 15:15;19.457,75;7.969,75;216,50
01.02.2022 15:15;01.02.2022 15:30;19.404,25;7.935,00;128,75
01.02.2022 15:30;01.02.2022 15:45;19.295,50;7.845,25;42,25
01.02.2022 15:45;01.02.2022 16:00;19.263,25;7.896,75;23,50
01.02.2022 16:00;01.02.2022 16:15;19.148,50;7.724,50;83,25
01.02.2022 16:15;01.02.2022 16:30;19.127,25;7.671,25;112,75
01.02.2022 16:30;01.02.2022 16:45;19.146,00;7.693,50;64,25
01.02.2022 16:45;01.02.2022 17:00;19.170,25;7.747,00;50,25
01.02.2022 17:00;01.02.2022 17:15;19.106,50;7.452,50;95,50
01.02.2022 17:15;01.02.2022 17:30;19.348,50;7.758,00;88,50
01.02.2022 17:30;01.02.2022 17:45;19.503,50;7.948,75;87,50
01.02.2022 17:45;01.02.2022 18:00;19.609,25;8.046,75;43,25
01.02.2022 18:00;01.02.2022 18:15;19.544,25;7.898,00;24,75
01.02.2022 18:15;01.02.2022 18:30;19.489,00;7.869,50;13,50
01.02.2022 18:30;01.02.2022 18:45;19.462,75;7.901,50;22,75
01.02.2022 18:45;01.02.2022 19:00;19.397,00;8.035,75;64,75
01.02.2022 19:00;01.02.2022 19:15;19.275,00;7.959,25;180,50
01.02.2022 19:15;01.02.2022 19:30;19.075,50;7.664,75;189,00
01.02.2022 19:30;01.02.2022 19:45;18.831,50;7.425,00;219,50
01.02.2022 19:45;01.02.2022 20:00;18.603,75;7.177,50;389,50
01.02.2022 20:00;01.02.2022 20:15;18.260,25;6.977,25;316,25
01.02.2022 20:15;01.02.2022 20:30;17.970,75;6.789,75;358,00
01.02.2022 20:30;01.02.2022 20:45;17.741,50;6.481,25;517,25
01.02.2022 20:45;01.02.2022 21:00;17.406,25;6.230,25;599,50
01.02.2022 21:00;01.02.2022 21:15;17.093,75;6.050,75;260,75
01.02.2022 21:15;01.02.2022 21:30;16.803,25;5.701,75;303,25
01.02.2022 21:30;01.02.2022 21:45;16.571,75;5.476,25;450,25
01.02.2022 21:45;01.02.2022 22:00;16.319,00;5.362,00;644,25
01.02.2022 22:00;01.02.2022 22:15;16.213,50;5.658,25;422,25
01.02.2022 22:15;01.02.2022 22:30;16.056,75;5.521,75;538,00
01.02.2022 22:30;01.02.2022 22:45;15.945,75;5.388,00;713,00
01.02.2022 22:45;01.02.2022 23:00;15.675,25;5.191,00;958,00
01.02.2022 23:00;01.02.2022 23:15;15.496,50;5.144,00;862,50
01.02.2022 23:15;01.02.2022 23:30;15.284,50;4.840,50;1.050,25
01.02.2022 23:30;01.02.2022 23:45;15.066,00;4.512,50;1.206,00
01.02.2022 23:45;02.02.2022 00:00;14.804,50;4.298,50;1.299,75
02.02.2022 00:00;02.02.2022 00:15;14.588,75;3.771,50;1.379,50
02.02.2022 00:15;02.02.2022 00:30;14.472,50;3.495,75;1.375,50
02.02.2022 00:30;02.02.2022 00:45;14.270,75;3.270,25;1.459,25
02.02.2022 00:45;02.02.2022 01:00;14.125,25;3.175,25;1.445,75
02.02.2022 01:00;02.02.2022 01:15;13.887,25;3.125,75;1.476,25
02.02.2022 01:15;02.02.2022 01:30;13.771,00;3.043,75;1.497,00
02.02.2022 01:30;02.02.2022 01:45;13.748,25;3.096,00;1.516,00
02.02.2022 01:45;02.02.2022 02:00;13.666,25;3.185,50;1.527,25
02.02.2022 02:00;02.02.2022 02:15;13.584,75;3.164,25;1.392,75
02.02.2022 02:15;02.02.2022 02:30;13.557,75;3.197,50;1.407,25
02.02.2022 02:30;02.02.2022 02:45;13.591,50;3.265,00;1.385,00
02.02.2022 02:45;02.02.2022 03:00;13.566,50;3.319,50;1.404,75
02.02.2022 03:00;02.02.2022 03:15;13.669,00;3.431,50;1.361,50
02.02.2022 03:15;02.02.2022 03:30;13.695,00;3.317,00;1.362,75
02.02.2022 03:30;02.02.2022 03:45;13.749,25;3.395,00;1.373,25
02.02.2022 03:45;02.02.2022 04:00;13.853,50;3.426,75;1.351,75
02.02.2022 04:00;02.02.2022 04:15;13.958,00;3.548,50;1.325,50
02.02.2022 04:15;02.02.2022 04:30;14.025,25;3.484,25;1.260,75
02.02.2022 04:30;02.02.2022 04:45;14.056,25;3.343,00;1.230,75
02.02.2022 04:45;02.02.2022 05:00;14.099,75;3.352,75;1.057,75
02.02.2022 05:00;02.02.2022 05:15;14.423,25;3.775,00;1.040,00
02.02.2022 05:15;02.02.2022 05:30;14.540,50;3.899,00;964,25
02.02.2022 05:30;02.02.2022 05:45;14.775,50;4.090,75;742,50
02.02.2022 05:45;02.02.2022 06:00;15.200,00;4.541,50;755,50
02.02.2022 06:00;02.02.2022 06:15;15.857,75;4.573,75;901,25
02.02.2022 06:15;02.02.2022 06:30;16.333,75;4.980,75;745,50
02.02.2022 06:30;02.02.2022 06:45;16.753,50;5.290,25;683,75
02.02.2022 06:45;02.02.2022 07:00;17.155,00;5.667,25;587,50
02.02.2022 07:00;02.02.2022 07:15;17.663,00;6.289,25;656,75
02.02.2022 07:15;02.02.2022 07:30;17.889,00;6.565,25;563,25
02.02.2022 07:30;02.02.2022 07:45;18.039,75;6.755,50;461,00
02.02.2022 07:45;02.02.2022 08:00;18.185,75;6.929,00;309,50
02.02.2022 08:00;02.02.2022 08:15;18.341,00;7.316,25;170,75
02.02.2022 08:15;02.02.2022 08:30;18.465,00;7.524,50;167,75
02.02.2022 08:30;02.02.2022 08:45;18.512,00;7.564,50;169,75
02.02.2022 08:45;02.02.2022 09:00;18.585,50;7.662,50;167,25
02.02.2022 09:00;02.02.2022 09:15;18.590,75;7.573,50;238,00
02.02.2022 09:15;02.02.2022 09:30;18.550,75;7.439,75;208,00
02.02.2022 09:30;02.02.2022 09:45;18.642,25;7.403,25;245,75
02.02.2022 09:45;02.02.2022 10:00;18.638,00;7.310,75;277,50
02.02.2022 10:00;02.02.2022 10:15;18.657,75;7.158,00;265,00
02.02.2022 10:15;02.02.2022 10:30;18.631,00;7.073,75;306,50
02.02.2022 10:30;02.02.2022 10:45;18.660,00;7.045,25;309,25
02.02.2022 10:45;02.02.2022 11:00;18.765,75;6.935,00;377,75
02.02.2022 11:00;02.02.2022 11:15;18.800,75;6.876,75;286,25
02.02.2022 11:15;02.02.2022 11:30;18.886,50;6.947,75;235,25
02.02.2022 11:30;02.02.2022 11:45;18.978,75;6.904,50;216,50
02.02.2022 11:45;02.02.2022 12:00;18.941,25;6.815,75;232,00
02.02.2022 12:00;02.02.2022 12:15;18.828,50;6.601,25;280,00
02.02.2022 12:15;02.02.2022 12:30;18.839,75;6.603,25;309,75
02.02.2022 12:30;02.02.2022 12:45;18.830,00;6.683,25;277,50
02.02.2022 12:45;02.02.2022 13:00;18.793,50;7.191,00;264,75
02.02.2022 13:00;02.02.2022 13:15;18.691,75;6.951,00;292,50
02.02.2022 13:15;02.02.2022 13:30;18.498,25;6.716,00;318,75
02.02.2022 13:30;02.02.2022 13:45;18.470,25;6.757,25;305,50
02.02.2022 13:45;02.02.2022 14:00;18.346,50;6.889,25;351,75
02.02.2022 14:00;02.02.2022 14:15;18.334,75;7.316,50;245,50
02.02.2022 14:15;02.02.2022 14:30;18.382,00;8.039,00;242,00
02.02.2022 14:30;02.02.2022 14:45;18.243,50;7.917,75;164,00
02.02.2022 14:45;02.02.2022 15:00;18.203,50;8.197,00;141,00
02.02.2022 15:00;02.02.2022 15:15;18.278,50;8.774,25;204,50
02.02.2022 15:15;02.02.2022 15:30;18.207,25;9.116,00;116,25
02.02.2022 15:30;02.02.2022 15:45;18.115,00;9.510,50;83,25
02.02.2022 15:45;02.02.2022 16:00;18.020,50;10.096,25;54,75
02.02.2022 16:00;02.02.2022 16:15;17.920,50;10.660,75;39,75
02.02.2022 16:15;02.02.2022 16:30;17.788,50;11.016,50;9,25
02.02.2022 16:30;02.02.2022 16:45;17.699,25;11.347,50;1,25
02.02.2022 16:45;02.02.2022 17:00;17.731,75;11.773,00;0,75
02.02.2022 17:00;02.02.2022 17:15;17.954,50;12.390,00;1,75
02.02.2022 17:15;02.02.2022 17:30;18.085,25;12.759,25;3,25
02.02.2022 17:30;02.02.2022 17:45;18.367,75;13.268,75;36,25
02.02.2022 17:45;02.02.2022 18:00;18.620,00;13.713,50;37,25
02.02.2022 18:00;02.02.2022 18:15;18.602,00;13.858,00;36,50
02.02.2022 18:15;02.02.2022 18:30;18.541,25;13.899,25;36,50
02.02.2022 18:30;02.02.2022 18:45;18.519,00;14.034,50;32,75
02.02.2022 18:45;02.02.2022 19:00;18.447,75;14.058,75;27,00
02.02.2022 19:00;02.02.2022 19:15;18.317,75;14.019,75;35,00
02.02.2022 19:15;02.02.2022 19:30;18.128,00;13.905,00;29,50
02.02.2022 19:30;02.02.2022 19:45;17.977,75;13.875,25;11,75
02.02.2022 19:45;02.02.2022 20:00;17.747,50;13.694,50;13,00
02.02.2022 20:00;02.02.2022 20:15;17.440,75;13.455,50;37,25
02.02.2022 20:15;02.02.2022 20:30;17.182,50;13.218,50;5,00
02.02.2022 20:30;02.02.2022 20:45;16.899,25;12.928,75;12,00
02.02.2022 20:45;02.02.2022 21:00;16.596,00;12.661,25;82,25
02.02.2022 21:00;02.02.2022 21:15;16.465,75;12.517,00;27,00
02.02.2022 21:15;02.02.2022 21:30;16.243,00;12.228,00;3,50
02.02.2022 21:30;02.02.2022 21:45;16.058,75;12.004,25;10,00
02.02.2022 21:45;02.02.2022 22:00;15.743,00;11.703,00;144,50
02.02.2022 22:00;02.02.2022 22:15;15.674,00;11.599,25;81,50
02.02.2022 22:15;02.02.2022 22:30;15.476,50;11.350,00;300,00
02.02.2022 22:30;02.02.2022 22:45;15.270,00;11.178,00;354,75
02.02.2022 22:45;02.02.2022 23:00;15.067,50;10.955,50;535,00
02.02.2022 23:00;02.02.2022 23:15;14.847,00;10.704,25;310,25
02.02.2022 23:15;02.02.2022 23:30;14.686,50;10.529,25;379,25
02.02.2022 23:30;02.02.2022 23:45;14.564,25;10.364,25;630,50
02.02.2022 23:45;03.02.2022 00:00;14.343,75;10.115,75;667,50
03.02.2022 00:00;03.02.2022 00:15;14.133,75;9.887,75;619,75
03.02.2022 00:15;03.02.2022 00:30;13.928,25;9.675,25;588,00
03.02.2022 00:30;03.02.2022 00:45;13.817,50;9.520,75;756,00
03.02.2022 00:45;03.02.2022 01:00;13.637,75;9.424,25;809,50
03.02.2022 01:00;03.02.2022 01:15;13.584,50;9.423,25;534,00
03.02.2022 01:15;03.02.2022 01:30;13.379,25;9.234,50;583,50
03.02.2022 01:30;03.02.2022 01:45;13.471,00;9.310,25;580,75
03.02.2022 01:45;03.02.2022 02:00;13.344,25;9.208,75;632,00
03.02.2022 02:00;03.02.2022 02:15;13.292,00;9.177,25;533,00
03.02.2022 02:15;03.02.2022 02:30;13.288,50;9.120,25;657,00
03.02.2022 02:30;03.02.2022 02:45;13.254,50;9.022,25;643,00
03.02.2022 02:45;03.02.2022 03:00;13.226,75;8.898,75;709,25
03.02.2022 03:00;03.02.2022 03:15;13.228,00;8.873,75;779,00
03.02.2022 03:15;03.02.2022 03:30;13.243,25;8.871,50;726,75
03.02.2022 03:30;03.02.2022 03:45;13.276,00;8.863,25;700,00
03.02.2022 03:45;03.02.2022 04:00;13.354,50;8.887,75;706,00
03.02.2022 04:00;03.02.2022 04:15;13.543,00;9.099,00;542,25
03.02.2022 04:15;03.02.2022 04:30;13.673,50;9.198,25;422,00
03.02.2022 04:30;03.02.2022 04:45;13.758,50;9.203,50;411,25
03.02.2022 04:45;03.02.2022 05:00;13.861,75;9.392,25;404,50
03.02.2022 05:00;03.02.2022 05:15;14.125,00;9.609,50;511,25
03.02.2022 05:15;03.02.2022 05:30;14.291,25;9.773,00;318,25
03.02.2022 05:30;03.02.2022 05:45;14.484,75;9.960,25;205,75
03.02.2022 05:45;03.02.2022 06:00;14.833,50;10.238,50;185,75
03.02.2022 06:00;03.02.2022 06:15;15.445,75;10.786,25;276,00
03.02.2022 06:15;03.02.2022 06:30;15.953,75;11.216,75;92,75
03.02.2022 06:30;03.02.2022 06:45;16.352,50;11.530,00;26,75
03.02.2022 06:45;03.02.2022 07:00;16.765,50;11.806,00;24,50
03.02.2022 07:00;03.02.2022 07:15;17.225,25;12.108,00;157,00
03.02.2022 07:15;03.02.2022 07:30;17.530,25;12.280,00;100,25
03.02.2022 07:30;03.02.2022 07:45;17.763,00;12.383,75;44,25
03.02.2022 07:45;03.02.2022 08:00;17.980,00;12.435,50;43,00
03.02.2022 08:00;03.02.2022 08:15;18.214,25;12.508,00;37,50
03.02.2022 08:15;03.02.2022 08:30;18.367,00;12.578,00;14,50
03.02.2022 08:30;03.02.2022 08:45;18.360,00;12.486,75;13,50
03.02.2022 08:45;03.02.2022 09:00;18.397,75;12.480,25;4,25
03.02.2022 09:00;03.02.2022 09:15;18.288,75;12.331,50;35,25
03.02.2022 09:15;03.02.2022 09:30;18.368,25;12.335,00;22,00
03.02.2022 09:30;03.02.2022 09:45;18.412,75;12.268,25;18,75
03.02.2022 09:45;03.02.2022 10:00;18.430,50;12.153,50;20,00
03.02.2022 10:00;03.02.2022 10:15;18.399,25;12.020,75;18,25
03.02.2022 10:15;03.02.2022 10:30;18.362,75;11.813,00;63,00
03.02.2022 10:30;03.02.2022 10:45;18.429,00;11.730,00;62,00
03.02.2022 10:45;03.02.2022 11:00;18.608,50;11.853,75;91,00
03.02.2022 11:00;03.02.2022 11:15;18.623,00;11.804,00;61,75
03.02.2022 11:15;03.02.2022 11:30;18.711,00;11.852,00;63,75
03.02.2022 11:30;03.02.2022 11:45;18.796,25;11.865,50;46,75
03.02.2022 11:45;03.02.2022 12:00;18.799,25;11.874,50;46,75
03.02.2022 12:00;03.02.2022 12:15;18.787,00;11.907,25;74,50
03.02.2022 12:15;03.02.2022 12:30;18.780,75;11.945,00;66,75
03.02.2022 12:30;03.02.2022 12:45;18.769,50;11.945,50;66,75
03.02.2022 12:45;03.02.2022 13:00;18.581,75;11.910,00;76,50
03.02.2022 13:00;03.02.2022 13:15;18.541,00;11.993,00;12,75
03.02.2022 13:15;03.02.2022 13:30;18.400,00;12.054,25;5,00
03.02.2022 13:30;03.02.2022 13:45;18.259,50;12.060,50;4,75
03.02.2022 13:45;03.02.2022 14:00;18.120,50;12.066,75;21,75
03.02.2022 14:00;03.02.2022 14:15;18.117,75;12.249,75;61,00
03.02.2022 14:15;03.02.2022 14:30;18.033,50;12.344,25;27,50
03.02.2022 14:30;03.02.2022 14:45;18.044,00;12.508,50;34,00
03.02.2022 14:45;03.02.2022 15:00;18.055,25;12.668,25;16,50
03.02.2022 15:00;03.02.2022 15:15;18.048,75;12.761,50;3,00
03.02.2022 15:15;03.02.2022 15:30;17.958,25;12.802,75;4,00
03.02.2022 15:30;03.02.2022 15:45;17.920,50;12.877,75;3,00
03.02.2022 15:45;03.02.2022 16:00;17.861,25;12.910,50;3,00
03.02.2022 16:00;03.02.2022 16:15;17.819,00;12.992,25;15,25
03.02.2022 16:15;03.02.2022 16:30;17.809,25;13.143,50;37,25
03.02.2022 16:30;03.02.2022 16:45;17.756,50;13.256,00;37,50
03.02.2022 16:45;03.02.2022 17:00;17.846,00;13.383,50;28,75
03.02.2022 17:00;03.02.2022 17:15;17.968,75;13.584,75;30,00
03.02.2022 17:15;03.02.2022 17:30;18.209,50;13.830,25;38,25
03.02.2022 17:30;03.02.2022 17:45;18.395,25;14.015,50;35,50
03.02.2022 17:45;03.02.2022 18:00;18.511,25;14.090,50;36,75
03.02.2022 18:00;03.02.2022 18:15;18.524,25;14.080,75;25,75
03.02.2022 18:15;03.02.2022 18:30;18.495,00;14.013,50;23,75
03.02.2022 18:30;03.02.2022 18:45;18.436,75;13.940,00;27,25
03.02.2022 18:45;03.02.2022 19:00;18.391,75;13.853,50;29,50
03.02.2022 19:00;03.02.2022 19:15;18.283,25;13.705,25;13,00
03.02.2022 19:15;03.02.2022 19:30;18.132,25;13.471,75;17,00
03.02.2022 19:30;03.02.2022 19:45;17.994,00;13.272,00;84,00
03.02.2022 19:45;03.02.2022 20:00;17.831,75;13.025,75;168,75
03.02.2022 20:00;03.02.2022 20:15;17.493,25;12.666,50;51,00
03.02.2022 20:15;03.02.2022 20:30;17.225,00;12.397,75;21,50
03.02.2022 20:30;03.02.2022 20:45;16.926,25;12.176,75;41,25
03.02.2022 20:45;03.02.2022 21:00;16.687,50;11.985,25;133,00
03.02.2022 21:00;03.02.2022 21:15;16.432,00;11.802,00;57,00
03.02.2022 21:15;03.02.2022 21:30;16.240,50;11.603,75;67,50
03.02.2022 21:30;03.02.2022 21:45;16.011,50;11.302,00;58,75
03.02.2022 21:45;03.02.2022 22:00;15.802,25;11.077,50;133,75
03.02.2022 22:00;03.02.2022 22:15;15.645,50;10.971,00;43,75
03.02.2022 22:15;03.02.2022 22:30;15.404,75;10.695,25;72,00
03.02.2022 22:30;03.02.2022 22:45;15.138,25;10.384,00;73,25
03.02.2022 22:45;03.02.2022 23:00;14.909,50;10.073,25;277,00
03.02.2022 23:00;03.02.2022 23:15;14.678,00;9.764,25;161,00
03.02.2022 23:15;03.02.2022 23:30;14.539,25;9.599,50;157,25
03.02.2022 23:30;03.02.2022 23:45;14.319,75;9.357,75;218,50
03.02.2022 23:45;04.02.2022 00:00;14.071,00;9.050,25;337,75
04.02.2022 00:00;04.02.2022 00:15;13.590,75;8.608,50;283,25
04.02.2022 00:15;04.02.2022 00:30;13.476,00;8.475,00;281,50
04.02.2022 00:30;04.02.2022 00:45;13.312,00;8.279,50;372,25
04.02.2022 00:45;04.02.2022 01:00;13.172,75;8.094,75;596,75
04.02.2022 01:00;04.02.2022 01:15;13.085,00;7.964,25;435,50
04.02.2022 01:15;04.02.2022 01:30;13.060,00;7.901,50;472,50
04.02.2022 01:30;04.02.2022 01:45;12.958,00;7.693,75;581,00
04.02.2022 01:45;04.02.2022 02:00;12.923,75;7.667,25;671,00
04.02.2022 02:00;04.02.2022 02:15;12.912,75;7.722,50;720,00
04.02.2022 02:15;04.02.2022 02:30;12.896,00;7.692,00;740,00
04.02.2022 02:30;04.02.2022 02:45;12.854,50;7.585,25;774,25
04.02.2022 02:45;04.02.2022 03:00;12.870,00;7.572,75;768,25
04.02.2022 03:00;04.02.2022 03:15;12.929,25;7.626,75;799,50
04.02.2022 03:15;04.02.2022 03:30;13.005,50;7.685,25;815,50
04.02.2022 03:30;04.02.2022 03:45;13.056,25;7.692,25;749,00
04.02.2022 03:45;04.02.2022 04:00;13.072,25;7.649,25;750,00
04.02.2022 04:00;04.02.2022 04:15;13.151,50;7.673,50;737,50
04.02.2022 04:15;04.02.2022 04:30;13.254,75;7.678,50;721,00
04.02.2022 04:30;04.02.2022 04:45;13.342,75;7.738,50;610,75
04.02.2022 04:45;04.02.2022 05:00;13.500,25;7.862,75;567,75
04.02.2022 05:00;04.02.2022 05:15;13.772,25;8.055,50;451,75
04.02.2022 05:15;04.02.2022 05:30;13.899,75;8.070,25;374,75
04.02.2022 05:30;04.02.2022 05:45;14.184,75;8.273,75;350,25
04.02.2022 05:45;04.02.2022 06:00;14.577,75;8.538,50;225,25
04.02.2022 06:00;04.02.2022 06:15;15.127,00;8.754,00;393,75
04.02.2022 06:15;04.02.2022 06:30;15.749,00;9.308,00;189,50
04.02.2022 06:30;04.02.2022 06:45;16.232,00;9.663,25;116,00
04.02.2022 06:45;04.02.2022 07:00;16.601,75;9.898,75;64,50
04.02.2022 07:00;04.02.2022 07:15;17.115,75;10.229,00;50,25
04.02.2022 07:15;04.02.2022 07:30;17.367,75;10.393,00;22,00
04.02.2022 07:30;04.02.2022 07:45;17.594,00;10.529,00;33,50
04.02.2022 07:45;04.02.2022 08:00;17.729,75;10.588,50;35,25
04.02.2022 08:00;04.02.2022 08:15;17.923,00;10.629,50;34,75
04.02.2022 08:15;04.02.2022 08:30;18.034,50;10.587,75;34,75
04.02.2022 08:30;04.02.2022 08:45;18.124,25;10.524,50;34,50
04.02.2022 08:45;04.02.2022 09:00;18.221,25;10.446,25;15,50
04.02.2022 09:00;04.02.2022 09:15;18.273,50;10.299,00;35,00
04.02.2022 09:15;04.02.2022 09:30;18.318,25;10.136,75;29,00
04.02.2022 09:30;04.02.2022 09:45;18.287,25;9.900,00;42,00
04.02.2022 09:45;04.02.2022 10:00;18.348,50;9.878,75;66,25
04.02.2022 10:00;04.02.2022 10:15;18.305,75;9.698,75;47,00
04.02.2022 10:15;04.02.2022 10:30;18.288,50;9.481,75;74,50
04.02.2022 10:30;04.02.2022 10:45;18.337,25;9.287,25;74,75
04.02.2022 10:45;04.02.2022 11:00;18.402,75;9.091,25;123,00
04.02.2022 11:00;04.02.2022 11:15;18.482,75;8.886,75;31,50
04.02.2022 11:15;04.02.2022 11:30;18.633,00;8.825,75;70,75
04.02.2022 11:30;04.02.2022 11:45;18.687,25;8.674,50;103,25
04.02.2022 11:45;04.02.2022 12:00;18.736,75;8.546,00;310,00
04.02.2022 12:00;04.02.2022 12:15;18.793,25;8.339,75;135,00
04.02.2022 12:15;04.02.2022 12:30;18.768,75;8.141,50;137,50
04.02.2022 12:30;04.02.2022 12:45;18.770,50;8.002,50;289,75
04.02.2022 12:45;04.02.2022 13:00;18.682,25;7.821,50;381,25
04.02.2022 13:00;04.02.2022 13:15;18.514,50;7.592,00;144,25
04.02.2022 13:15;04.02.2022 13:30;18.375,75;7.496,25;108,00
04.02.2022 13:30;04.02.2022 13:45;18.179,50;7.251,75;124,75
04.02.2022 13:45;04.02.2022 14:00;18.052,00;7.067,50;153,00
04.02.2022 14:00;04.02.2022 14:15;17.993,00;7.050,25;265,00
04.02.2022 14:15;04.02.2022 14:30;17.972,75;7.160,75;155,75
04.02.2022 14:30;04.02.2022 14:45;17.887,75;7.174,50;86,50
04.02.2022 14:45;04.02.2022 15:00;17.838,75;7.305,00;73,50
04.02.2022 15:00;04.02.2022 15:15;17.845,00;7.428,50;144,50
04.02.2022 15:15;04.02.2022 15:30;17.770,00;7.444,75;136,25
04.02.2022 15:30;04.02.2022 15:45;17.730,25;7.501,75;127,25
04.02.2022 15:45;04.02.2022 16:00;17.733,00;7.733,25;101,25
04.02.2022 16:00;04.02.2022 16:15;17.771,00;7.874,50;154,00
04.02.2022 16:15;04.02.2022 16:30;17.740,50;7.995,75;141,25
04.02.2022 16:30;04.02.2022 16:45;17.781,25;8.077,00;97,25
04.02.2022 16:45;04.02.2022 17:00;17.868,25;8.116,75;54,25
04.02.2022 17:00;04.02.2022 17:15;18.032,75;8.205,75;144,50
04.02.2022 17:15;04.02.2022 17:30;18.249,25;8.451,25;75,25
